created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 05 19:27:06 +0000 2023;1687908104418013184;"@sebastienrama @TrinckquelPh Aux câpres 🤷🏻‍♂️";0;0;0;3;fr;1006020644;1687894416051011584;La_Pollice;https://twitter.com/La_Pollice/status/1687908104418013184
Sat Aug 05 19:26:21 +0000 2023;1687907915720531969;"@MelissaArce00 @jviejis6 Y pone en su putrefacto perfil "Dios primero" típico de las 🦭 adoradoras del 🤡 de CAPRES. Les encanta apuntar, señalar al prójimo y no ven la paja en sus 👀. Pronto se van a desengañar estas 🦭 0tas. Cuando se queden como se quedaron los fanáticos de los partidos de oposición";0;0;0;1;es;2485779933;1687572417143504897;AKK6989;https://twitter.com/AKK6989/status/1687907915720531969
Sat Aug 05 19:19:36 +0000 2023;1687906214703927296;"@Hudakeyy @jokowi Betul itu bang ! JOKO WIDODO sdh Jadi PRESIDEN, artinya tidak Ada Relawan PRESIDEN, yg Ada itu Relawan CAPRES CAWAPRES, adakah Undang² yg mengatur ttg Relawan meng-atur² PRESIDEN terkait Dgn aksi atau demo mengkritisi kebijakan pejabat, terutama Sebagai PRESIDEN...?...";0;0;0;1;in;1504222297338806272;1686695016071114752;kismanolo184554;https://twitter.com/kismanolo184554/status/1687906214703927296
Sat Aug 05 19:18:25 +0000 2023;1687905918871289856;"@lek_brewok Usia CAPRES yang seharusnya di batasi,idealnya 65 tahun ke bawah, Kalo udah di atas 70 tahun bawaan PIKUN dan hilang rasa MALU.";0;0;0;0;in;980319216023711744;1687857083897741312;BayuOnplan;https://twitter.com/BayuOnplan/status/1687905918871289856
Sat Aug 05 19:10:33 +0000 2023;1687903938329333760;"Gibran Rakabuming tolak wacana  jadi capres https://t.co/EKyq1154pC";0;0;0;0;in;1564491751339225088;1687903938329333760;GraceKeana;https://twitter.com/GraceKeana/status/1687903938329333760
Sat Aug 05 19:10:22 +0000 2023;1687903892095508480;"@AndiSinulingga Anis gagal pd pendaftaran capres/ cawapres krn PT tdk terpenuhi sbb salahsatu PARTAY keluar dr kpp. Kasihan memang.";0;0;0;0;in;1097022909208350720;1687682504386605058;Tintus05913441;https://twitter.com/Tintus05913441/status/1687903892095508480
Sat Aug 05 19:10:19 +0000 2023;1687903881144291328;"Gibran Rakabuming tolak wacana  jadi capres https://t.co/0cNBxQ1ixR";0;0;0;0;in;1564455311876198401;1687903881144291328;CelinaDeema;https://twitter.com/CelinaDeema/status/1687903881144291328
Sat Aug 05 19:09:49 +0000 2023;1687903755419926528;"Gibran Rakabuming tolak wacana  jadi capres https://t.co/6wW6Ij14ZT";0;0;0;0;in;1564460689615638529;1687903755419926528;DavinaDeema;https://twitter.com/DavinaDeema/status/1687903755419926528
Sat Aug 05 19:07:24 +0000 2023;1687903148227072000;"@EdgardoMulatoSV En la asamblea legislativa hay muchos, sin mencionar los de Capres 🤬";0;0;0;1;es;1163457403297456129;1687829140899041280;XioC2612;https://twitter.com/XioC2612/status/1687903148227072000
Sat Aug 05 19:07:03 +0000 2023;1687903057974288384;"@pengarang_sajak Ganjar selalu ngomong jgn serang capres lain blablabla.. tp buzzer²nya ttp aja tuh.. nga mau dengerin bossnya ngomong atau emang udh arahan di boss biar "ttp plan A sekalipun sy ngomong B yaa.."";0;1;1;2;in;2695241484;1687855393937182722;bigjoe_july15;https://twitter.com/bigjoe_july15/status/1687903057974288384
Sat Aug 05 19:03:14 +0000 2023;1687902098099433472;"Katanya capres si @Dennysiregar7  dan s @Miduk17  😂😂😂";0;0;0;1;in;1603786580162150400;1687902098099433472;ardika_rasya;https://twitter.com/ardika_rasya/status/1687902098099433472
Sat Aug 05 19:02:32 +0000 2023;1687901923222114304;"@FPKSDPRRI @aniesbaswedan Guru cukup jadi capres aja ya. Presiden nya tetap @ganjarpranowo";0;0;0;1;in;1219379741284687873;1687370055028445184;Penjahat_santun;https://twitter.com/Penjahat_santun/status/1687901923222114304
Sat Aug 05 19:00:44 +0000 2023;1687901467448152064;"Inilah.. Capres yg dekat dgn rakyat Capres yg bekerja keras utk rakyat Capres yg tau kebutuhan rakyat   🥰🥰";0;0;0;1;in;1538801873318457345;1687901467448152064;srudukkwati;https://twitter.com/srudukkwati/status/1687901467448152064
Sat Aug 05 18:53:29 +0000 2023;1687899642560962560;"@QianzyZ @ntar_yaa Yang korupsi genk kalian kok. Sejak keciduk korupsi yg 8 triliun,  ANIES capres elu  kemana mana tidak lagi naik jet pribadi 🤣 Bohir lsg kering 🤣";0;0;0;1;in;869542517057798144;1687647614752448512;don_rahmad;https://twitter.com/don_rahmad/status/1687899642560962560
Sat Aug 05 18:50:14 +0000 2023;1687898825242050560;"ERICKTHOHIRNEWS|  Pengamat: Jokowi Cawe-Cawe karena Ingin Punya Saham dalam Pemenangan Capres 2024 | BangkitBersamaET  https://t.co/ORNHpBKaqS";0;0;0;0;in;1668530958780465153;1687898825242050560;Berita_ET;https://twitter.com/Berita_ET/status/1687898825242050560
Sat Aug 05 18:48:15 +0000 2023;1687898327692816384;"Penglihatan dan Persepsi Gen Z ketika capres/cawapres berbicara masalah "Climate Change" secara terbuka di depan publik.  - AHY menggunakan referensi dan informasi kekinian (paham dan tidaknya hal yang lain)  - GP dengan menggunakan paradigma lama  meminta anak2 Gen Z "buang…";0;1;0;8;in;119691957;1687898327692816384;aewin86;https://twitter.com/aewin86/status/1687898327692816384
Sat Aug 05 18:44:47 +0000 2023;1687897456552665088;"@marlina_idha Anies - Rocky ,next presiden - capres negara dunia tata kata 2024.😅";0;0;0;0;in;1534200395009904640;1687627519711956992;Gr4sssss;https://twitter.com/Gr4sssss/status/1687897456552665088
Sat Aug 05 18:42:30 +0000 2023;1687896879038955520;"@detikcom Klo kata capres konoha "salah saya apa klo saya nonton film bokep?, kan saya udah dewasa" 🤣";0;0;0;0;in;1214499535386378241;1687755321236746240;anakBetawinih;https://twitter.com/anakBetawinih/status/1687896879038955520
Sat Aug 05 18:42:07 +0000 2023;1687896783471689728;"Dari simulasi pasangan capres dan cawapres yang dibuat Indikator, nama @erickthohir selalu unggul. Dipercaya dipasangkan dengan Ganjar ataupun Prabowo, Erick bisa membawa kemenangan di Pilpres 2024. #GanjarErickDuetTerbaik https://t.co/shBrpKULyV";0;0;0;1;in;2287725409;1687896783471689728;gwabdeeeee;https://twitter.com/gwabdeeeee/status/1687896783471689728
Sat Aug 05 18:40:11 +0000 2023;1687896297544798209;"@Gus_Raharjo Perseteruan psi dgn pdip yg menyebut capres pdip sbg petugas partai itu mungkin hanya setrategi psi utk mengambil hati/menggait pemilih dr pdip/jokowi aja tp malah jd blundernya psi dan bisa membuat gak simpati harusnya psi lbh fokus gait yg swing voter itu pernah didorong jokowi";0;0;0;0;in;1684998749263966208;1687828693610328064;Rusdiburujam;https://twitter.com/Rusdiburujam/status/1687896297544798209
Sat Aug 05 18:39:44 +0000 2023;1687896183505924101;"@Dennysiregar7 @GunRomli Maknya kan capres pilihan anda itu bukan karna prestasinya tapi yang bengis ke oposisi aja😚";0;0;0;0;in;1502702093911543808;1687739858377461761;azkiasalsafauzi;https://twitter.com/azkiasalsafauzi/status/1687896183505924101
Sat Aug 05 18:39:23 +0000 2023;1687896096780247040;"Paradigma pemilih muda : antara independen dalam merasionalkan capres atau "seolah" independen, padahal karena gatau realita politik dan ketatanegaraan contohnya bisa dibegoin dengan narasi "petugas partai", intinya semua capres, DPR dll petugas partai titik, amanat UU pemilu. https://t.co/D2feabvnKp";0;1;0;1;in;1379678858715131904;1687896096780247040;mekpur;https://twitter.com/mekpur/status/1687896096780247040
Sat Aug 05 18:26:44 +0000 2023;1687892912724676608;"Prof saldi sadar adah kepentingan politik soal uji materil batas usia capres/cawapres";0;0;0;0;in;1603747047852584960;1687892912724676608;daengbang06;https://twitter.com/daengbang06/status/1687892912724676608
Sat Aug 05 18:25:12 +0000 2023;1687892526882058240;"Las contradicciones mentales del Mitomano de capres...  "No metan la sanos al fuego por nadie"...  Solo un verdadero pendejo le tomaría la palabra a este bufon... https://t.co/hsb1XxsaHH";0;1;0;1;es;2958613359;1687892526882058240;sinideologias;https://twitter.com/sinideologias/status/1687892526882058240
Sat Aug 05 18:20:01 +0000 2023;1687891223955288064;"Capres paling tolol dan gak merakyat ya si Anies Baswedan https://t.co/Hb5q1LVbJl";0;0;0;0;in;1524932468885037056;1687891223955288064;rahmad_edward;https://twitter.com/rahmad_edward/status/1687891223955288064
Sat Aug 05 18:19:52 +0000 2023;1687891185048952832;"Jd wapres nya Pak Ganjar. 2. Kl Gibran mau jd wapresnya prabowo, berarti keluar dr pdip dong..?? 3. Saat debat capres nnti, berarti Gibran dan Pak Jokowi akan berhadapan dng Pak Ganjar dan pdip..?? Apa iya Pak Jokowi dan Gibran serendah itu..??";0;1;0;1;in;930136234017427457;1687890832140189696;sonny_ichsan;https://twitter.com/sonny_ichsan/status/1687891185048952832
Sat Aug 05 18:16:02 +0000 2023;1687890220463824896;"Motori SPN Deklarasi Capres Anies, Bos Partai Buruh Ngamuk ke Sudirman Said https://t.co/BjrkjOS5Kb";0;0;0;0;in;46693036;1687890220463824896;inilahdotcom;https://twitter.com/inilahdotcom/status/1687890220463824896
Sat Aug 05 18:15:14 +0000 2023;1687890016348090369;"@Mdy_Asmara1701 Smua capres besok juga gitu wkwkkwkwk";0;1;0;0;in;738350798;1687690998623981568;PrastowoWijaya;https://twitter.com/PrastowoWijaya/status/1687890016348090369
Sat Aug 05 18:14:48 +0000 2023;1687889908432863232;"@Thea_ALodie @bekasBuaya @johnnie_muhan @gregorius_6 @eradotid @TkangRas @akunsiMufti @KaLitRizaL @TehKitaAja @FemmyManroe1 @butterbitter2nd @firlyxx @DISKOMINFOSS @BudiKaryaS @susipudjiastuti @PartaiSocmed Savage!!!   Tambahin, Parsoc nyomot brand ASUS @ASUS_Indonesia utk menyebut pasangan capres cawapres Anies dan Susi 🤣🤣  Ketahuan gak paham hak paten 😂";0;1;0;2;in;64466938;1687046996929249280;ViantyTJP;https://twitter.com/ViantyTJP/status/1687889908432863232
Sat Aug 05 18:12:29 +0000 2023;1687889326267662337;"@marlina_idha @aniesbaswedan @AgusYudhoyono tetap @ganjarpranowo ,mimpi keturunan yaman jadi presiden. mending @AgusYudhoyono  yg capres itu kalau kau cinta demokrat";0;0;0;0;in;802172749577732096;1687768933993185281;sarmansdbtar;https://twitter.com/sarmansdbtar/status/1687889326267662337
Sat Aug 05 18:07:52 +0000 2023;1687888165577854976;"@AndiSinulingga Anies - Rocky, next presiden - capres negara dunia kata-kata 2024.😅";0;0;0;0;in;1534200395009904640;1687682504386605058;Gr4sssss;https://twitter.com/Gr4sssss/status/1687888165577854976
Sat Aug 05 18:07:49 +0000 2023;1687888153603190784;"@UusRsd @didienAZHAR @aniesbaswedan Wehhh bikin cukong oligarki mesti mikir ulang nehh mesti jadi bandar capres siapa ? Heheh Bayang kan kalo tiap relawan mjnimal 3_5 org jadi saksi di tiap TPS di tempat masing2 lantas dokumentasi dan siap antar/kawal dan berdarah2 kalo sampe di curangi";0;0;0;0;in;542565359;1687683061155323906;mathsoul1;https://twitter.com/mathsoul1/status/1687888153603190784
Sat Aug 05 18:07:01 +0000 2023;1687887948694368257;"@PNCSV Los criminales no se esconden!!! Los criminales conspiran en CAPRES!!!! Busquen a “Batman” un comerciante de raíces Palestino de vitamina Colombiana.😉";0;0;0;0;es;1564503437219438592;1687803354955587584;F1speedracer;https://twitter.com/F1speedracer/status/1687887948694368257
Sat Aug 05 18:04:16 +0000 2023;1687887256818978816;"Kalau kita ukur sejauh ini, dari kandidat capres yg ada, dgn tingkat animo dan partisipasi yg tinggi, ya Anies. Kita melihat besaran relawan, besaran relawan. Anies benar-benar menjadi representasi new hope di Sumbar. #kbanews #aniespresiden  https://t.co/CJrDxt6f72 @SeputarAHY https://t.co/giEI68EXcZ";0;0;0;2;in;1460142601449840652;1687887256818978816;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1687887256818978816
Sat Aug 05 18:02:05 +0000 2023;1687886707323232256;"Bowo sudah putus asa dan tidak mau ikut capres lagi....";0;0;0;0;in;1642749276085448706;1687886707323232256;RudyCahyon37382;https://twitter.com/RudyCahyon37382/status/1687886707323232256
Sat Aug 05 18:00:29 +0000 2023;1687886308008742912;"@VIVAcoid sama kaya capres dong🤭";0;0;0;0;in;1595972655223836677;1687764148153905152;THEGAMEA0806;https://twitter.com/THEGAMEA0806/status/1687886308008742912
Sat Aug 05 17:58:41 +0000 2023;1687885855107731456;"Anies Baswedan capres yang gak siap https://t.co/sSdfl1u6Cy";0;0;0;0;in;1597517773156278272;1687885855107731456;cebinisme;https://twitter.com/cebinisme/status/1687885855107731456
Sat Aug 05 17:57:41 +0000 2023;1687885600190578688;"Hasto Mengatakan Ada Manuver Kekuasaan di Balik Upaya Mengubah Aturan Usia Capres-Cawapres Jadi 35 Tahun   Menurut Hasto, sikap PDIP adalah aturan yang sudah berlaku tidak boleh diubah di tengah jalan persiapan Pemilu 2024.  https://t.co/eln2vouAbp";0;0;4;3;in;57556873;1687885600190578688;de_folder;https://twitter.com/de_folder/status/1687885600190578688
Sat Aug 05 17:53:22 +0000 2023;1687884515698769920;"@StefanAntonio__ Apa pembenci jumlahnya lebih besar dr yg cinta jokowi bang?hrsnya prabowo lantang pasang badan dan tarik simpatik dr pendukung jokowi.dl sm fadli zonk lembek,skrg sm gerung jg gak berkutik sang capres";0;0;0;0;in;1567397860404252672;1687722821877956608;ipenk1ipenk1;https://twitter.com/ipenk1ipenk1/status/1687884515698769920
Sat Aug 05 17:51:09 +0000 2023;1687883957638172672;"@Paltiwest Kalau secara nalar cari yang lebih muda, ya Pak Anies Baswedan lah. Diantara ketiga capres, Beliau yang termuda.. NALAR DOANK DIPAKE JADI NAMA, TAPI KEMAMPUAN BERNALAR NOL BESAR.";0;1;0;3;in;838112804;1687809778263953409;maulananih;https://twitter.com/maulananih/status/1687883957638172672
Sat Aug 05 17:48:44 +0000 2023;1687883349753536512;"@ikkuncahyo @adenan_abdilla DEBAT CAPRES NOH 2024. hadehh cape liat orang beginian";0;0;1;0;in;1426891143417978887;1687629292321288193;colokanIOS;https://twitter.com/colokanIOS/status/1687883349753536512
Sat Aug 05 17:47:34 +0000 2023;1687883054961057792;"Rakyat mendukung dan mengangkat Pak @ganjarpranowo sebagai Capres, terus moga2 Presiden meneruskan Pak Jokowi,   minta Pak Ganjar setia ANTI KORUPSI dan LAWAN INTOLERANSI RADIKALISME, terus bangun seluruh Indonesia  Tapi, partai2 udah lihat dukungan rakyat lantas mau nyebut jasa?";0;1;0;0;in;70828230;1687883052176064512;dawiguna;https://twitter.com/dawiguna/status/1687883054961057792
Sat Aug 05 17:47:33 +0000 2023;1687883052176064512;"Tanpa partai2 pun, dari semula rakyat Indonesia disurvei dukung Ganjar Pranowo  Dan PDIP ngga masalah mencalonkan GP sbg Capres  Yg jadi concern: partai2 yg gabung terus menepuk diri berjasa, gak?  Lantas nanti Pak GP jadi Presiden, partai2 menuntut apa, atas 'jasanya'?";0;1;0;0;in;70828230;1687883052176064512;dawiguna;https://twitter.com/dawiguna/status/1687883052176064512
Sat Aug 05 17:43:15 +0000 2023;1687881968011370496;"@_jklz @TraitSnipergame Alhamdulillah bisa buat tambah² modal nyalon capres 2069";0;1;0;0;in;1383147158409469954;1687839981514133504;RavilMufti;https://twitter.com/RavilMufti/status/1687881968011370496
Sat Aug 05 17:43:00 +0000 2023;1687881905801494528;"@Sgm_mks @genx36545403 @prabowo @Alie_Fahnoor @AlmaghribiS @andre_rosiade @are_inismyname @BANGSAygSUJUD @bengkeldodo @KhoirilAnwar_ @Kimberley_2024 @Kemhan_RI @Lembayung071 Bro, kalau mimpi itu sebaiknya dimalam hari, jangan disiang bolong supaya kalau terbangun dan melihat kenyataan, masih bisa Tidur dan bermimpi dan berkhayal lagi . Terlalu sakit nanti , karena 86 % Rakyat Indonesia TIDAK akan pernah suka Capres yg suka ini..ehh,,anu..ohh.kev..! https://t.co/xAPsVfgprB";0;1;0;2;in;1366617421;1687828091920621568;tinggipasaribu;https://twitter.com/tinggipasaribu/status/1687881905801494528
Sat Aug 05 17:42:12 +0000 2023;1687881703443083264;"@gem_1000x @pengarang_sajak Selalu ingat yg punya nyali itu Prabowo..!!  Karena Prabowo itu militer.  Capres non militer mana punya nyali...???!!  Itu logika saking pintarnya.";0;0;0;0;in;1543882918992367616;1687504443624022018;AlimMaktour;https://twitter.com/AlimMaktour/status/1687881703443083264
Sat Aug 05 17:41:23 +0000 2023;1687881499927101440;"@Dennysiregar7 Sebenarnya aslinya itu kader2 pdip kayaknya memang udah ga mau trah sukarno maju jadi capres 🤣 jokowi jadi capres karena kadernya ga mau mega yg maju. Sekarang ganjar jadi capres karena kadernya ga mau puan yg maju.";0;0;0;0;in;3286546952;1687789591343120384;axlentdesign;https://twitter.com/axlentdesign/status/1687881499927101440
Sat Aug 05 17:39:11 +0000 2023;1687880946866143232;"@ChoirulAnwar999 @Dennysiregar7 Justru hal yg sangat bodoh milih capres itu ketum. Liat di negara2 maju mana ada ketum jadi capres? Ketum jadi capres itu tanda berdemokrasi yg masih terbelakang.";0;1;0;0;in;3286546952;1687789591343120384;axlentdesign;https://twitter.com/axlentdesign/status/1687880946866143232
Sat Aug 05 17:35:05 +0000 2023;1687879912135286784;"@PorfirioChica @infobae @nuevasideas Han activo todo el aparato de CAPRES contra @AMuyshondt. Y qué tan grave es lo del diputado mafioso de Nuevas Ideas?.";0;0;0;2;es;1006334444272222208;1687691190617899008;Jogutty1;https://twitter.com/Jogutty1/status/1687879912135286784
Sat Aug 05 17:34:09 +0000 2023;1687879681343897600;"@KastantoTohirin @AndreasSolusi @PS_presiden2024 @B_Hendratmo1 @AlmaghribiS @alextham878 @temanduit @jatmiko99604253 @simple_heart68 Boleh sangat boleh Sobat. Persolannya dan pertanyaannya, apakah Pak Prabowo, Menhan, Capres dan Sahabat Presiden Jokowi harus melapor ke kita rakyat jelata ini, perihal apa yang sudah diperbuatnya terkait RockyGarong-Gate tersebut? Bukannya nanti akan membuat tambah kacau? Mikir";0;0;0;2;in;1366617421;1687799131669155840;tinggipasaribu;https://twitter.com/tinggipasaribu/status/1687879681343897600
Sat Aug 05 17:30:08 +0000 2023;1687878668641878016;"@Anny48063340 @WalterAlemanSV El vota por lo que le mandan desde câpres";0;0;0;0;ca;293025921;1687806372010721280;mauricioraf2015;https://twitter.com/mauricioraf2015/status/1687878668641878016
Sat Aug 05 17:29:33 +0000 2023;1687878522902401024;"Wacana Pasangkan Ganjar Pranowo dan Prabowo Subianto, Kursi Capres Jadi Rebutan Gerindra dan PDIP - Tribun Gorontalo #Prabowo #PrabowoUnggul https://t.co/l9ATFi2uVW";0;0;0;0;in;1110932693426954240;1687878522902401024;fathw25;https://twitter.com/fathw25/status/1687878522902401024
Sat Aug 05 17:27:52 +0000 2023;1687878099235676160;"@AirinDatangLagi @Nordicblackmtl Bakalan jadi capres keok terbanyak nich.siap-siap dapat penghargaan dari muri...😂";0;0;0;0;in;1642120869639225344;1687495244718481408;Mygdwipa;https://twitter.com/Mygdwipa/status/1687878099235676160
Sat Aug 05 17:24:50 +0000 2023;1687877336593739776;"@sihol72 @SimbokeSarah @feroferraferri @kulimedsos1 @Mamamochi1 @_Ayu_aja @musniumar @mak_iyik @mangunsong63 @pery_tan @ntar_yaa Tanpa sengaja mprof. Mus menikmati sarkas akhir ini, yang secara alamiyah adab ketimuran sbg nilai negatif menolak Capres yg ada Rocky Gerung nya.";0;0;0;5;in;1116882263185088513;1687847316731076611;Sigromilir01;https://twitter.com/Sigromilir01/status/1687877336593739776
